CustomerID,Name,Address,Occupation,Gender,Age,MaritalStatus,CreditScore,PolicyHistory,CustomerSegment,PreferredCommunication,RiskTolerance,PropertyTypeID,PropertyType,AgeOfProperty,ConstructionMaterial,PropertySize,LocationID,City,Region,Postcode,ClaimID,PolicyID,DateID,ClaimAmount,ClaimType,ResolutionTime,ThresholdID,TotalClaimsThreshold,PropertyTypeThreshold,RegionThreshold
557,Kirsten Ball,"19083 Elizabeth Mission Apt. 896, Port Valerie, WV 26163",Engineer,Other,26,Widowed,326,8,Individual,Email,Medium,2,Terrace,50,Concrete,Medium,1,London,South,22809,557,394,30,38147.55071239829,Health,2,557,26,54,2
558,Nathan Gross,"743 Nicholas Mountain, Nicholsburgh, NH 86135",Artist,Male,48,Married,658,8,Individual,Mail,High,4,Detach,46,Wood,Large,3,Edinburgh,North,52709,558,919,92,33038.80005977243,Travel,7,558,14,79,78
559,Lisa Avila,"41708 Schmidt Branch, South Ericfurt, AK 13070",Doctor,Other,54,Widowed,531,6,Individual,Telephone,Low,1,Single,16,Wood,Large,7,Birmingham,West,97018,559,619,710,1436.347049314862,Travel,11,559,81,99,2
560,Laura Garcia,"403 Roberts Way, South Stephanieview, CO 94325",Teacher,Female,69,Widowed,350,2,High Networth,Email,Medium,2,Single,40,Concrete,Small,1,Glasgow,South,05335,560,206,447,45463.04373742936,Health,23,560,96,6,63
561,Deborah Johns,"11001 Wilson Ports Apt. 909, Donnatown, UT 23520",Doctor,Male,25,Single,676,7,Business,Email,Medium,2,Terrace,25,Brick,Small,5,Manchester,South,10117,561,374,1061,41118.277504957834,Travel,8,561,84,38,88
562,Roger Webb,"092 Montgomery Club Apt. 206, West Johnchester, GA 22913",Doctor,Male,49,Married,421,6,Family,Telephone,Low,1,Single,35,Wood,Small,6,Birmingham,West,76361,562,590,770,18161.585016719608,Life,26,562,73,24,47
563,Colin Winters,"43270 Nelson Tunnel, Port Jamesside, ME 12084",Doctor,Male,70,Divorced,468,6,Individual,In Person,Medium,3,Flat,25,Brick,Medium,10,Birmingham,Central,54401,563,886,863,33098.785703862806,Travel,30,563,59,42,22
564,Timothy Carter,"78255 Collins Point Apt. 326, North Robert, MA 24093",Artist,Other,61,Single,829,2,Business,Email,Low,4,Single,18,Wood,Large,6,Birmingham,South,24894,564,401,464,4489.015336369234,Health,5,564,7,71,30
565,Mark Brewer,"13060 Timothy Station Apt. 158, Edwardstown, CA 83601",Artist,Other,51,Divorced,739,2,High Networth,In Person,Low,2,Flat,42,Wood,Large,2,Manchester,East,50219,565,112,852,44717.16319479132,Travel,27,565,33,18,42
566,Suzanne Reilly,"91606 Williams Shoals Apt. 953, Raymondchester, CT 67307",Engineer,Female,39,Widowed,455,10,Business,Mail,Medium,2,Single,36,Wood,Small,10,Bradford,South,14549,566,216,1047,17622.150912680343,Auto,11,566,48,81,94
567,Emily Williams,"072 Wright Glens, Wutown, TX 81979",Doctor,Other,50,Divorced,742,10,Business,Mail,High,2,Detach,30,Brick,Medium,6,Manchester,South,76799,567,605,882,21830.149655505233,Auto,4,567,89,26,14
568,Cody Burton,"0510 Jennifer Ramp Apt. 849, Lake Ericville, SD 53512",Lawyer,Female,66,Married,637,9,Business,Mail,High,1,Detach,46,Steel,Small,9,Liverpool,South,62964,568,635,585,2609.1284676414734,Auto,1,568,56,60,94
569,Cathy Martin,"98833 Nelson Brooks Suite 992, Ericmouth, FM 25420",Lawyer,Female,58,Divorced,581,1,Individual,In Person,Low,2,Terrace,46,Concrete,Large,8,Leeds,South,04178,569,651,683,37429.42426117327,Life,29,569,72,81,8
570,Erin Watson,"8354 Maddox Unions, Lake Christopher, OK 77176",Artist,Male,40,Single,825,1,Individual,Telephone,Medium,4,Detach,2,Brick,Small,5,Manchester,South,27262,570,126,973,49626.05255846198,Home,2,570,71,65,88
571,Bradley Rich,"Unit 5213 Box 7570, DPO AP 13444",Teacher,Other,35,Single,538,5,Family,In Person,High,4,Single,33,Wood,Large,7,Manchester,Central,60937,571,726,1005,31587.948586270428,Home,23,571,85,98,51
572,Brendan Mitchell,"47463 Daniel Vista, West Dennis, MO 21643",Teacher,Female,49,Widowed,556,7,High Networth,Email,High,1,Terrace,36,Wood,Small,10,Manchester,North,20803,572,965,174,21418.304241602353,Home,12,572,67,64,46
573,Holly Richard,"41621 Erickson Squares, Port Nathan, CO 64857",Engineer,Female,43,Married,355,3,Individual,Telephone,Low,1,Detach,46,Wood,Small,4,Glasgow,East,95885,573,734,140,36432.034810749676,Life,24,573,92,33,1
574,Robert Schroeder,"0256 Wayne Inlet, East Edwardton, NV 05516",Engineer,Female,47,Divorced,667,1,Family,Mail,Medium,3,Single,21,Brick,Large,1,Sheffield,Central,70406,574,853,192,9921.381157537637,Life,4,574,24,85,54
575,Mark Davis,"0004 Denise Knolls, Bonillaton, VA 76299",Teacher,Male,19,Single,756,6,Individual,In Person,High,1,Flat,44,Steel,Medium,5,Leeds,North,25635,575,533,921,10109.03484050549,Health,11,575,6,20,62
576,Alicia Gutierrez,"26399 Luis Heights Apt. 091, Barrymouth, SC 60111",Artist,Female,59,Single,698,3,High Networth,Mail,High,1,Flat,30,Wood,Medium,6,Edinburgh,East,55208,576,672,244,4566.686874319955,Health,4,576,62,31,84
577,Angela Gardner,"464 Massey Bridge, Michelleside, OR 89880",Teacher,Other,66,Widowed,598,3,Family,Email,High,1,Detach,13,Concrete,Medium,1,Manchester,West,01235,577,147,987,5838.317085071216,Auto,5,577,82,6,98
578,Benjamin Stevens,"349 Richard Squares, Davidburgh, AS 24545",Doctor,Other,67,Single,591,10,Family,Mail,Low,4,Terrace,36,Brick,Small,4,Edinburgh,West,81404,578,277,244,42619.11779640057,Travel,20,578,93,79,78
579,Mary Hernandez,"192 Gonzalez Valleys, Michaelberg, OR 86397",Doctor,Male,52,Divorced,343,1,Business,Telephone,Medium,2,Terrace,44,Brick,Small,5,London,Central,75420,579,912,200,3442.0878110909025,Auto,22,579,23,17,45
580,James Ferguson,"952 Anna Plaza Apt. 275, Jeremybury, CO 42940",Artist,Other,24,Widowed,529,4,Individual,Mail,Low,3,Single,41,Concrete,Small,6,Sheffield,Central,46429,580,813,223,4005.5151750172085,Travel,8,580,16,6,30
581,Alan Fischer,"9008 Matthew Via, New Teresaview, WY 69084",Engineer,Other,61,Divorced,452,8,High Networth,Telephone,Medium,3,Terrace,35,Wood,Medium,1,Glasgow,South,51837,581,622,15,25086.0984167841,Life,12,581,35,95,100
582,John Sanchez,"110 Rios Greens Apt. 381, Snydermouth, AL 91507",Engineer,Female,66,Divorced,625,9,Business,Mail,Medium,3,Single,26,Wood,Medium,6,Manchester,West,84726,582,268,424,5009.132383010423,Home,29,582,35,14,79
583,Marc Jackson,"42219 Kristine Junction, Leeview, AK 86797",Engineer,Other,45,Single,827,5,Individual,Telephone,Medium,4,Detach,15,Concrete,Medium,9,Manchester,Central,88893,583,200,104,48268.95664201815,Health,5,583,30,82,30
584,Steve Harrington,"7989 Mariah Loaf, Robinsonside, DC 43409",Doctor,Male,57,Widowed,384,10,Family,Email,Low,2,Terrace,29,Concrete,Medium,5,Liverpool,South,87555,584,969,653,35814.30660322685,Auto,1,584,95,70,96
585,Sarah Macdonald,"71567 Saunders Knoll, North Pamelafurt, PW 29241",Engineer,Other,48,Divorced,612,2,High Networth,In Person,Low,4,Single,47,Brick,Small,9,Manchester,East,01632,585,512,831,22126.02880403192,Travel,17,585,10,76,77
586,Ryan Taylor,"03071 Craig Divide, Arianafort, IN 67630",Lawyer,Other,51,Single,654,9,Individual,Telephone,Medium,1,Flat,28,Wood,Small,4,Bradford,North,05565,586,269,165,30372.379758687723,Auto,12,586,87,16,20
587,Samantha Richmond,"0148 Weaver Ferry, Lake Tylerside, MA 07541",Lawyer,Male,56,Married,361,10,Individual,Mail,Medium,3,Single,20,Brick,Medium,6,Birmingham,South,27831,587,386,438,3371.3083503526154,Auto,13,587,29,17,45
588,Glenn Grant,"322 Kevin Meadows Suite 320, Macdonaldhaven, AK 45773",Doctor,Other,41,Widowed,387,1,Family,Mail,Low,3,Terrace,24,Wood,Medium,8,Manchester,Central,36331,588,441,1067,4011.577234033167,Travel,11,588,89,1,15
589,Amanda Wood,"2688 Stephens Fork, South Kellyborough, SD 39502",Doctor,Male,51,Single,826,10,Family,Email,Low,4,Single,18,Steel,Small,2,Bradford,East,83176,589,357,247,26436.91009879739,Travel,9,589,17,79,88
590,Jordan Lawrence,"Unit 5269 Box 7097, DPO AE 61267",Doctor,Other,44,Single,396,8,Business,Email,High,4,Single,1,Concrete,Medium,2,London,North,24227,590,146,604,33756.03925451274,Travel,17,590,74,79,1
591,James Mason,"51637 Olson Trafficway Apt. 478, Griffintown, OR 45450",Teacher,Female,48,Divorced,816,7,Individual,Email,Medium,4,Terrace,35,Wood,Large,1,Glasgow,South,11350,591,762,204,40878.385995058066,Health,23,591,27,28,36
592,Richard Martin,"29616 Krueger Fork Apt. 693, New Elizabethton, SC 31934",Engineer,Male,45,Widowed,554,4,High Networth,Telephone,High,2,Single,50,Steel,Small,7,London,West,34771,592,689,600,13467.28539591539,Travel,19,592,78,65,26
593,Eric Tucker,"296 Victoria Rapid Apt. 819, East Emily, CA 20261",Teacher,Other,49,Divorced,575,9,Individual,Telephone,Low,2,Detach,49,Concrete,Medium,6,Manchester,North,18232,593,919,856,14951.797625208505,Travel,28,593,82,87,79
594,Nathan Washington,"69792 Goodman Roads, Diazville, TX 47101",Lawyer,Other,19,Divorced,742,5,High Networth,Email,Low,3,Terrace,13,Brick,Medium,1,Manchester,East,74769,594,577,340,49162.30486401974,Home,4,594,50,31,9
595,Travis Hernandez,"29070 Luis Ramp, West Raymond, MS 95578",Teacher,Female,47,Widowed,389,6,Business,Mail,Low,3,Detach,42,Concrete,Small,7,Glasgow,Central,91129,595,345,34,47527.52722805089,Health,26,595,80,88,37
596,Lucas Hernandez,"5982 West Prairie, New Tina, MS 71603",Teacher,Male,54,Widowed,750,3,Individual,Telephone,Medium,4,Terrace,6,Wood,Large,3,Liverpool,Central,76266,596,201,104,39356.146637827565,Home,24,596,49,79,64
597,Christian Payne,"3982 Sanders Green Apt. 022, Danielmouth, NV 00933",Teacher,Other,27,Married,699,7,High Networth,Mail,Medium,2,Flat,19,Brick,Small,5,Glasgow,Central,49856,597,578,881,46670.88559481575,Travel,16,597,59,83,13
598,Bradley James,"87074 Mccann Dale Apt. 311, Port Devinborough, NC 22239",Teacher,Female,42,Married,717,8,High Networth,Email,High,1,Single,44,Concrete,Small,3,Glasgow,South,08657,598,170,172,47037.90409717284,Auto,20,598,65,21,94
599,Bradley Zhang,"04358 Boyd Lane, Stevensville, OH 37593",Teacher,Other,31,Single,619,4,Business,Mail,High,3,Flat,1,Brick,Large,2,Bradford,South,77514,599,780,480,19490.274104587086,Travel,24,599,43,55,60
600,Brian Vasquez,"643 James Circle, Lake Johnview, IN 57617",Artist,Other,48,Married,585,7,Individual,In Person,Medium,3,Detach,11,Brick,Medium,1,Edinburgh,South,35964,600,983,417,48114.12574865666,Health,15,600,67,6,85
601,John Shea,"460 Cheryl Unions, Port Erinville, MP 70401",Artist,Male,28,Widowed,496,6,Individual,In Person,High,4,Flat,10,Steel,Small,6,Bradford,Central,52550,601,976,388,40460.95237612574,Health,10,601,53,70,85
602,Jon Wilson,"511 Alvarez Circles, Hayesview, ME 36858",Lawyer,Male,55,Divorced,337,6,Individual,Telephone,Medium,2,Detach,34,Brick,Large,4,London,South,71542,602,412,2,12650.317643006012,Health,2,602,61,86,26
603,Timothy Davis,"841 Xavier Islands Suite 097, Brownhaven, KS 16909",Lawyer,Female,23,Divorced,348,7,High Networth,Telephone,High,1,Flat,18,Concrete,Small,3,Edinburgh,Central,13211,603,743,3,24901.46099234244,Home,18,603,30,91,7
604,Janet Smith,"41270 Miguel Point, Port Tracey, DC 84580",Teacher,Male,36,Widowed,611,2,Business,Email,Low,2,Flat,24,Brick,Large,10,Leeds,Central,52013,604,298,467,42700.74436598624,Life,16,604,41,96,58
605,Sergio Sullivan,"613 Brittany Gardens, Port Eduardoburgh, NV 36761",Teacher,Female,41,Single,660,8,Individual,Telephone,Low,4,Flat,12,Concrete,Medium,4,Manchester,South,16985,605,386,676,10829.386545648511,Home,20,605,82,48,14
606,Emma Phillips,"94253 White Mission, New Scott, PA 42248",Artist,Female,42,Widowed,836,8,High Networth,Telephone,High,3,Terrace,16,Wood,Medium,4,Leeds,West,53172,606,502,726,46158.81347614438,Travel,21,606,93,10,79
607,Danny Jones,"584 Harrell Crescent Apt. 182, Sweeneybury, TX 73957",Doctor,Male,65,Married,699,7,Business,Telephone,Low,4,Single,21,Steel,Large,6,Liverpool,Central,32286,607,647,528,10933.638984574152,Health,11,607,72,46,1
608,Robin Watts,"6559 Christopher Walks, Lake Kellyport, PW 75657",Artist,Male,50,Widowed,365,1,Individual,In Person,Low,4,Detach,10,Wood,Medium,2,Sheffield,Central,76852,608,505,657,15382.927471945604,Travel,4,608,95,3,46
609,Mr. Eric Stuart,"USNV Cummings, FPO AE 42642",Engineer,Male,45,Divorced,726,9,Business,In Person,Low,2,Single,25,Wood,Medium,10,Manchester,Central,39924,609,315,431,41269.04025474531,Home,20,609,83,80,32
610,William Meyer,"1507 Robert Terrace Suite 127, East Jessicashire, TX 16049",Engineer,Other,40,Single,550,1,High Networth,Mail,Low,4,Flat,41,Wood,Small,4,Glasgow,South,65513,610,169,564,19167.380901522116,Health,10,610,80,79,92
611,Bridget Young,"946 Brown Mills Suite 071, Crawfordland, SC 33965",Artist,Male,44,Divorced,820,5,Business,Telephone,Medium,2,Terrace,19,Brick,Medium,7,Manchester,South,72937,611,358,154,3957.3447190745155,Life,14,611,24,46,74
612,William Proctor DDS,"62946 Stephen Roads, Lake Phillip, NY 20817",Teacher,Female,24,Single,813,1,Individual,Telephone,Low,3,Detach,14,Wood,Small,1,Manchester,East,02849,612,521,930,14633.24030511929,Auto,30,612,36,14,12
613,Daniel Calhoun,"7940 Dougherty Union, Chadtown, UT 69530",Teacher,Female,47,Divorced,517,4,Individual,Email,Medium,4,Detach,50,Steel,Small,7,Liverpool,Central,93474,613,126,391,5115.918536937529,Life,14,613,84,46,26
614,Dustin Daniels,"6820 Mitchell Mount, New Stephanie, DC 33745",Engineer,Female,64,Single,478,10,Individual,Mail,Low,1,Detach,29,Brick,Large,4,London,East,22412,614,671,908,31691.53988505174,Life,28,614,47,73,54
615,Kristen Martin,"0618 Odonnell Mountains Suite 031, Jaclynchester, CT 28600",Artist,Female,25,Single,432,9,Business,Mail,Medium,1,Detach,50,Steel,Large,3,Manchester,South,12609,615,645,398,17470.105816522293,Travel,15,615,49,86,62
616,Michael Moore,"896 Kevin Plaza, Kimtown, SC 48027",Teacher,Female,45,Widowed,521,2,Individual,Mail,Low,4,Terrace,18,Steel,Large,7,Edinburgh,East,74415,616,182,16,23558.78237029927,Life,4,616,48,19,4
617,Paul Martinez,"177 Lowery Trail, Trevinobury, MH 62532",Doctor,Female,20,Single,703,9,Business,Email,Medium,4,Detach,20,Steel,Medium,2,London,South,11386,617,475,1088,31680.287055174842,Travel,6,617,85,62,88
618,John Evans,"2586 Mcclure Circle Suite 148, North Pamelaland, PR 04138",Engineer,Male,59,Widowed,453,2,Family,Email,Low,3,Detach,2,Steel,Medium,3,Glasgow,Central,66131,618,513,555,13520.605910097842,Travel,18,618,14,45,76
619,Ronald Stephens,"Unit 3365 Box 4146, DPO AA 96137",Teacher,Male,58,Widowed,793,5,Family,Mail,Low,2,Terrace,40,Steel,Small,3,Manchester,West,54717,619,325,549,26093.1554063796,Home,6,619,29,40,66
620,Amber Jones,"6852 Samuel Crossing, West Jonathanland, OH 36579",Lawyer,Male,34,Married,674,3,High Networth,Telephone,High,4,Flat,41,Wood,Small,8,London,East,05741,620,410,1056,17928.20564940389,Travel,1,620,60,9,32
621,Jesse Lin,"17042 Brenda Mountains Apt. 676, Lake Brandon, IN 01228",Artist,Female,39,Widowed,833,5,Individual,In Person,Low,4,Single,18,Wood,Small,9,Edinburgh,Central,11103,621,891,446,36544.77725167983,Auto,21,621,92,33,37
622,Elizabeth Clark,"94091 Reed Village Suite 235, Lake Patrickshire, WV 78924",Artist,Other,52,Married,834,10,Individual,Email,Low,2,Flat,30,Brick,Large,8,Manchester,West,83706,622,127,55,26563.90035665947,Auto,21,622,63,68,5
623,Alyssa Kelley,"297 Vang Plaza Suite 796, Zacharyshire, KY 72478",Teacher,Other,55,Married,523,4,Family,In Person,Low,1,Single,43,Wood,Large,2,Liverpool,West,69489,623,535,1088,10760.542192861363,Health,28,623,61,86,16
624,Sean White,"79627 Brenda Trail Suite 225, Port Johnton, MH 29051",Doctor,Other,19,Divorced,357,9,Individual,Mail,Low,3,Terrace,8,Brick,Large,3,Liverpool,South,02401,624,188,754,14992.116815492105,Auto,27,624,17,46,66
625,Joseph Robinson,"287 Herrera Keys, Rodriguezport, AL 74667",Artist,Female,21,Widowed,631,8,High Networth,Telephone,High,3,Detach,47,Wood,Small,1,Manchester,Central,98118,625,226,605,26046.710165557553,Travel,29,625,48,38,69
626,William Hayes,"511 Ross Field, Heidiside, AZ 76255",Engineer,Other,41,Married,348,10,Individual,Email,Medium,3,Terrace,21,Brick,Large,4,Sheffield,East,02350,626,227,46,22932.239214050514,Home,15,626,20,7,68
627,Ashley Rodriguez,"70549 Joseph Walk Apt. 766, Greenview, AR 53518",Artist,Male,29,Divorced,757,5,Business,Mail,High,3,Detach,34,Concrete,Medium,4,Glasgow,East,36879,627,860,809,25879.489358427483,Home,8,627,38,4,63
628,Paul Gross,"2349 Perez Garden, Michaelstad, CA 81748",Engineer,Male,44,Widowed,438,7,High Networth,Email,High,1,Single,34,Concrete,Medium,6,Manchester,North,15282,628,993,1012,1140.2737034764793,Travel,5,628,38,96,71
629,Michelle Ortega,"61434 Washington Haven, East Ronald, VI 24863",Engineer,Female,54,Divorced,589,2,High Networth,Email,Medium,3,Flat,17,Wood,Large,9,Manchester,West,17956,629,786,85,30179.920707605237,Life,19,629,49,42,34
630,Randy Miller,"1248 Parker Radial, Jasonside, MP 87494",Teacher,Other,21,Married,321,9,High Networth,In Person,Low,3,Terrace,6,Wood,Large,4,Glasgow,Central,71977,630,390,287,29341.28621739104,Travel,3,630,40,72,75
631,Seth Smith,"60248 Gilbert Junctions Apt. 861, North Kyle, WA 72277",Lawyer,Other,32,Married,303,10,High Networth,In Person,Low,4,Terrace,9,Concrete,Small,9,Manchester,North,59046,631,329,499,42317.58248883126,Health,17,631,2,78,15
632,Isabella Moore,"1058 Matthews Cape Suite 803, Samanthaburgh, NM 29955",Engineer,Other,69,Married,605,9,Family,In Person,Medium,2,Detach,28,Steel,Small,10,Glasgow,Central,17186,632,917,696,46767.37228187409,Health,18,632,24,11,94
633,Michelle Moon,"5217 Mclean Corner Suite 141, East Nathaniel, UT 73611",Engineer,Female,56,Married,848,9,Individual,Email,Low,4,Detach,14,Wood,Large,7,Bradford,South,07129,633,300,647,48978.16222991122,Health,15,633,97,79,46
634,Corey Shaw,"27080 Anthony Union, West Angela, UT 77969",Doctor,Other,31,Widowed,809,10,Family,Mail,Medium,3,Terrace,49,Wood,Medium,10,Leeds,West,70956,634,494,11,40038.308998946646,Travel,18,634,48,48,90
635,Kristen Anderson,"5601 Jackson Forest, Mcdowelltown, DC 58129",Doctor,Other,66,Married,341,3,Individual,In Person,Low,3,Terrace,10,Brick,Medium,9,Manchester,East,48405,635,975,1041,44871.09517321558,Travel,12,635,95,15,15
636,Sharon Adams,"494 Mays Cliffs, Jermainemouth, AL 35853",Engineer,Female,41,Widowed,798,3,Business,Mail,Low,3,Flat,30,Steel,Large,4,Birmingham,North,18925,636,496,344,11056.64288236569,Home,14,636,46,83,63
637,Robert Garcia,"621 Daniel Valleys Apt. 487, Port Davidtown, ND 22536",Doctor,Female,34,Divorced,494,9,High Networth,In Person,Medium,3,Detach,12,Concrete,Medium,10,Sheffield,North,74562,637,414,924,30431.00371071033,Health,22,637,53,37,40
638,Sean Olsen,"9024 Schmidt Viaduct, Mollytown, GU 07856",Engineer,Female,21,Widowed,637,9,Individual,Telephone,Low,4,Flat,9,Wood,Small,9,Liverpool,North,12752,638,539,593,13287.27349429858,Life,6,638,84,82,33
639,Joseph Santos,"13371 Megan Harbor, West Alexberg, ID 79989",Artist,Other,48,Widowed,542,6,Business,Mail,Medium,1,Terrace,49,Brick,Large,5,Sheffield,North,95394,639,826,388,44453.55422035701,Auto,29,639,96,18,78
640,Carlos Foley,"43399 Carla Garden, Hunterborough, ID 58022",Artist,Other,19,Single,324,4,Business,Telephone,Low,3,Flat,11,Wood,Small,6,Liverpool,East,17478,640,749,291,6200.320314032012,Travel,16,640,34,18,9
641,Lacey Molina,"3820 Denise Stream, Smallborough, MI 49842",Engineer,Female,60,Widowed,585,7,Business,In Person,Low,4,Flat,3,Steel,Medium,1,Bradford,Central,05810,641,399,274,3568.879237567759,Home,5,641,95,24,84
642,David Jackson,"60243 Renee Parkway, Peterville, ID 96393",Teacher,Other,51,Divorced,428,4,Individual,Email,Medium,3,Flat,37,Wood,Medium,5,Manchester,North,21965,642,671,126,24444.20270422609,Travel,4,642,30,3,89
643,Andrew Douglas,"265 Gloria Knoll, West Juliebury, MO 30107",Engineer,Male,32,Divorced,698,2,Individual,Mail,High,2,Single,26,Concrete,Small,7,Liverpool,West,40051,643,903,533,22680.89541895806,Health,7,643,10,29,82
644,John Pierce,"94145 Timothy Alley Suite 918, Randolphside, HI 97532",Doctor,Female,63,Married,405,8,High Networth,Telephone,Medium,2,Single,22,Wood,Large,8,Leeds,South,86207,644,895,1038,37818.88211640559,Travel,28,644,62,9,61
645,Jordan Dawson,"00247 Eric Burg, Michaelstad, NJ 10294",Lawyer,Female,66,Married,488,5,Family,Email,Low,1,Flat,43,Concrete,Large,6,Sheffield,Central,55427,645,629,384,46747.30920785777,Travel,7,645,59,94,60
646,Kevin Alvarez,"74430 Natasha Extension Suite 484, Harperhaven, IA 60043",Teacher,Male,64,Single,497,6,Business,Mail,Medium,1,Detach,50,Concrete,Large,3,Liverpool,East,51997,646,899,576,5186.8994748196355,Auto,14,646,63,46,66
647,Brian Spence,"Unit 1655 Box 4286, DPO AE 95249",Teacher,Other,66,Single,581,7,Family,Mail,High,1,Detach,8,Concrete,Small,2,Bradford,Central,78067,647,671,3,9528.08901442584,Travel,4,647,23,43,75
